Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","372","Ireland","5510","Production","21523","Tallow","2014","2014","tonnes","67000","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","21523","Tallow","2015","2015","tonnes","65900","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","21523","Tallow","2016","2016","tonnes","68600","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","21523","Tallow","2017","2017","tonnes","72000","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","21523","Tallow","2018","2018","tonnes","72900","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","21523","Tallow","2019","2019","tonnes","74500","T","Unofficial figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01324","Tangerines, mandarins, clementines","2018","2018","ha","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01324","Tangerines, mandarins, clementines","2019","2019","ha","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01324","Tangerines, mandarins, clementines","2020","2020","ha","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01324","Tangerines, mandarins, clementines","2018","2018","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01324","Tangerines, mandarins, clementines","2019","2019","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01324","Tangerines, mandarins, clementines","2020","2020","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1961","1961","ha","140","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1962","1962","ha","140","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1963","1963","ha","130","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1964","1964","ha","130","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1965","1965","ha","130","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1966","1966","ha","140","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1967","1967","ha","140","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1968","1968","ha","150","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1969","1969","ha","150","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1970","1970","ha","150","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1971","1971","ha","160","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1972","1972","ha","160","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1973","1973","ha","160","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1974","1974","ha","160","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1975","1975","ha","160","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1976","1976","ha","160","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1977","1977","ha","180","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1978","1978","ha","180","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1979","1979","ha","180","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1980","1980","ha","170","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1981","1981","ha","155","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1982","1982","ha","130","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1983","1983","ha","129","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1984","1984","ha","112","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1985","1985","ha","92","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1986","1986","ha","72","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1987","1987","ha","100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1988","1988","ha","100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1989","1989","ha","100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1990","1990","ha","100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1991","1991","ha","100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1992","1992","ha","100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1993","1993","ha","78","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1994","1994","ha","65","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1995","1995","ha","37","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1996","1996","ha","29","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1997","1997","ha","25","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1998","1998","ha","26","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","1999","1999","ha","25","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","2000","2000","ha","29","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","2001","2001","ha","28","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","2002","2002","ha","28","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","2003","2003","ha","28","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","2004","2004","ha","20","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","2005","2005","ha","20","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","2006","2006","ha","20","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","2007","2007","ha","20","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","2008","2008","ha","14","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","2009","2009","ha","13","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","2010","2010","ha","13","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","2011","2011","ha","13","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","2012","2012","ha","13","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","2013","2013","ha","13","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","2014","2014","ha","12","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","2015","2015","ha","12","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","2016","2016","ha","12","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","2017","2017","ha","12","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","2018","2018","ha","10","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","2019","2019","ha","10","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01234","Tomatoes","2020","2020","ha","10","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1961","1961","hg/ha","800000","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1962","1962","hg/ha","942857","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1963","1963","hg/ha","784615","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1964","1964","hg/ha","976923","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1965","1965","hg/ha","850000","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1966","1966","hg/ha","985714","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1967","1967","hg/ha","964286","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1968","1968","hg/ha","1040000","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1969","1969","hg/ha","1113333","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1970","1970","hg/ha","1133333","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1971","1971","hg/ha","1462500","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1972","1972","hg/ha","1587500","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1973","1973","hg/ha","1500000","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1974","1974","hg/ha","1562500","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1975","1975","hg/ha","1593750","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1976","1976","hg/ha","1562500","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1977","1977","hg/ha","1555556","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1978","1978","hg/ha","1611111","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1979","1979","hg/ha","1594444","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1980","1980","hg/ha","1576471","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1981","1981","hg/ha","1535484","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1982","1982","hg/ha","1546154","I","Imputed value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1983","1983","hg/ha","1551938","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1984","1984","hg/ha","1505982","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1985","1985","hg/ha","1460652","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1986","1986","hg/ha","1666667","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1987","1987","hg/ha","1390000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1988","1988","hg/ha","1450000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1989","1989","hg/ha","1080000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1990","1990","hg/ha","1080000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1991","1991","hg/ha","940000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1992","1992","hg/ha","1200000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1993","1993","hg/ha","1538462","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1994","1994","hg/ha","1846154","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1995","1995","hg/ha","2162162","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1996","1996","hg/ha","2413793","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1997","1997","hg/ha","2800000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1998","1998","hg/ha","2692308","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","1999","1999","hg/ha","2720000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","2000","2000","hg/ha","2689655","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","2001","2001","hg/ha","3107143","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","2002","2002","hg/ha","3571429","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","2003","2003","hg/ha","3571429","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","2004","2004","hg/ha","3950000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","2005","2005","hg/ha","4050000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","2006","2006","hg/ha","3950000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","2007","2007","hg/ha","3850000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","2008","2008","hg/ha","3928571","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","2009","2009","hg/ha","3615385","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","2010","2010","hg/ha","3615385","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","2011","2011","hg/ha","3615385","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","2012","2012","hg/ha","3615385","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","2013","2013","hg/ha","3615385","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","2014","2014","hg/ha","3500000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","2015","2015","hg/ha","3666667","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","2016","2016","hg/ha","3333333","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","2017","2017","hg/ha","3150000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","2018","2018","hg/ha","3920000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","2019","2019","hg/ha","3730000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5419","Yield","01234","Tomatoes","2020","2020","hg/ha","3710000","E","Estimated value"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1961","1961","tonnes","11200","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1962","1962","tonnes","13200","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1963","1963","tonnes","10200","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1964","1964","tonnes","12700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1965","1965","tonnes","11050","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1966","1966","tonnes","13800","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1967","1967","tonnes","13500","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1968","1968","tonnes","15600","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1969","1969","tonnes","16700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1970","1970","tonnes","17000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1971","1971","tonnes","23400","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1972","1972","tonnes","25400","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1973","1973","tonnes","24000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1974","1974","tonnes","25000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1975","1975","tonnes","25500","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1976","1976","tonnes","25000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1977","1977","tonnes","28000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1978","1978","tonnes","29000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1979","1979","tonnes","28700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1980","1980","tonnes","26800","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1981","1981","tonnes","23800","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1982","1982","tonnes","20100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1983","1983","tonnes","20020","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1984","1984","tonnes","16867","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1985","1985","tonnes","13438","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1986","1986","tonnes","12000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1987","1987","tonnes","13900","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1988","1988","tonnes","14500","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1989","1989","tonnes","10800","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1990","1990","tonnes","10800","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1991","1991","tonnes","9400","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1992","1992","tonnes","12000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1993","1993","tonnes","12000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1994","1994","tonnes","12000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1995","1995","tonnes","8000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1996","1996","tonnes","7000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1997","1997","tonnes","7000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1998","1998","tonnes","7000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","1999","1999","tonnes","6800","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","2000","2000","tonnes","7800","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","2001","2001","tonnes","8700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","2002","2002","tonnes","10000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","2003","2003","tonnes","10000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","2004","2004","tonnes","7900","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","2005","2005","tonnes","8100","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","2006","2006","tonnes","7900","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","2007","2007","tonnes","7700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","2008","2008","tonnes","5500","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","2009","2009","tonnes","4700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","2010","2010","tonnes","4700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","2011","2011","tonnes","4700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","2012","2012","tonnes","4700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","2013","2013","tonnes","4700","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","2014","2014","tonnes","4200","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","2015","2015","tonnes","4400","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","2016","2016","tonnes","4000","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","2017","2017","tonnes","3780","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","2018","2018","tonnes","3920","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","2019","2019","tonnes","3730","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01234","Tomatoes","2020","2020","tonnes","3710","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01191","Triticale","2018","2018","ha","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01191","Triticale","2019","2019","ha","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01191","Triticale","2020","2020","ha","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01191","Triticale","2018","2018","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01191","Triticale","2019","2019","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5510","Production","01191","Triticale","2020","2020","tonnes","0","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01929.02","True hemp, raw or retted","2018","2018","ha","70","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01929.02","True hemp, raw or retted","2019","2019","ha","310","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5312","Area harvested","01929.02","True hemp, raw or retted","2020","2020","ha","170","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1961","1961","1000 Head","978","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1962","1962","1000 Head","819","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1963","1963","1000 Head","710","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1964","1964","1000 Head","633","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1965","1965","1000 Head","602","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1966","1966","1000 Head","507","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1967","1967","1000 Head","526","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1968","1968","1000 Head","567","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1969","1969","1000 Head","520","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1970","1970","1000 Head","535","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1971","1971","1000 Head","617","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1972","1972","1000 Head","503","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1973","1973","1000 Head","584","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1974","1974","1000 Head","650","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1975","1975","1000 Head","588","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1976","1976","1000 Head","552","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1977","1977","1000 Head","612","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1978","1978","1000 Head","653","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1979","1979","1000 Head","672","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1980","1980","1000 Head","589","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1981","1981","1000 Head","695","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1982","1982","1000 Head","699","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1983","1983","1000 Head","793","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1984","1984","1000 Head","710","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1985","1985","1000 Head","713","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1986","1986","1000 Head","775","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1987","1987","1000 Head","717","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1988","1988","1000 Head","853","A","Official figure"
"QCL","Crops and livestock products","372","Ireland","5112","Stocks","02152","Turkeys","1989","1989","1000 Head","782","T","Unofficial figure"
