,Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
4470,QCL,Crops and livestock products,372,Ireland,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2008,2008,hg/An,785.0,E,Estimated value
4471,QCL,Crops and livestock products,372,Ireland,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2009,2009,hg/An,808.0,E,Estimated value
4472,QCL,Crops and livestock products,372,Ireland,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2010,2010,hg/An,806.0,E,Estimated value
4473,QCL,Crops and livestock products,372,Ireland,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2011,2011,hg/An,805.0,E,Estimated value
4474,QCL,Crops and livestock products,372,Ireland,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2012,2012,hg/An,812.0,E,Estimated value
4475,QCL,Crops and livestock products,372,Ireland,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2013,2013,hg/An,824.0,E,Estimated value
4476,QCL,Crops and livestock products,372,Ireland,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2014,2014,hg/An,835.0,E,Estimated value
4477,QCL,Crops and livestock products,372,Ireland,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2015,2015,hg/An,857.0,E,Estimated value
4478,QCL,Crops and livestock products,372,Ireland,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2016,2016,hg/An,852.0,E,Estimated value
4479,QCL,Crops and livestock products,372,Ireland,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2017,2017,hg/An,877.0,E,Estimated value
4480,QCL,Crops and livestock products,372,Ireland,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2018,2018,hg/An,880.0,E,Estimated value
4481,QCL,Crops and livestock products,372,Ireland,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2019,2019,hg/An,880.0,E,Estimated value
4482,QCL,Crops and livestock products,372,Ireland,5417,Yield/Carcass Weight,21113.01,"Meat of pig with the bone, fresh or chilled",2020,2020,hg/An,903.0,E,Estimated value
4483,QCL,Crops and livestock products,372,Ireland,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1961,1961,tonnes,106697.0,A,Official figure
4484,QCL,Crops and livestock products,372,Ireland,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1962,1962,tonnes,112162.0,A,Official figure
4485,QCL,Crops and livestock products,372,Ireland,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1963,1963,tonnes,115046.0,A,Official figure
4486,QCL,Crops and livestock products,372,Ireland,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1964,1964,tonnes,120295.0,A,Official figure
4487,QCL,Crops and livestock products,372,Ireland,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1965,1965,tonnes,139013.0,A,Official figure
4488,QCL,Crops and livestock products,372,Ireland,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1966,1966,tonnes,125529.0,A,Official figure
4489,QCL,Crops and livestock products,372,Ireland,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1967,1967,tonnes,109166.0,A,Official figure
4490,QCL,Crops and livestock products,372,Ireland,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1968,1968,tonnes,122623.0,A,Official figure
4491,QCL,Crops and livestock products,372,Ireland,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1969,1969,tonnes,143835.0,A,Official figure
4492,QCL,Crops and livestock products,372,Ireland,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1970,1970,tonnes,144081.0,A,Official figure
4493,QCL,Crops and livestock products,372,Ireland,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1971,1971,tonnes,154160.0,A,Official figure
4494,QCL,Crops and livestock products,372,Ireland,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1972,1972,tonnes,160294.0,A,Official figure
4495,QCL,Crops and livestock products,372,Ireland,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1973,1973,tonnes,143000.0,A,Official figure
4496,QCL,Crops and livestock products,372,Ireland,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1974,1974,tonnes,131000.0,A,Official figure
4497,QCL,Crops and livestock products,372,Ireland,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1975,1975,tonnes,99000.0,A,Official figure
4498,QCL,Crops and livestock products,372,Ireland,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1976,1976,tonnes,123000.0,A,Official figure
4499,QCL,Crops and livestock products,372,Ireland,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1977,1977,tonnes,130000.0,A,Official figure
4500,QCL,Crops and livestock products,372,Ireland,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1978,1978,tonnes,135000.0,A,Official figure
4501,QCL,Crops and livestock products,372,Ireland,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1979,1979,tonnes,151700.0,A,Official figure
4502,QCL,Crops and livestock products,372,Ireland,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1980,1980,tonnes,153400.0,A,Official figure
4503,QCL,Crops and livestock products,372,Ireland,5510,Production,21113.01,"Meat of pig with the bone, fresh or chilled",1981,1981,tonnes,149900.0,A,Official figure
